User-ID;ISBN;Book-Rating
74286;0671003755;7
74286;0743237188;9
74328;0140298479;5
74328;0142001740;9
74356;0380726289;10
74356;0385335830;8
74356;0452281032;8
74453;0060976241;7
74453;0316096199;6
74453;0380603926;7
74453;0385504209;5
74453;043936213X;10
74453;0449005615;7
74453;076790382X;7
74453;0786868619;5
74493;0373218397;6
74493;0373825013;5
74493;0515121843;9
74493;051512317X;8
74493;1551668300;8
74630;0345387651;10
74630;0671021001;8
74630;0671042858;3
74630;0671443283;8
74630;0679442790;9
74655;0060987324;5
74655;3423201509;5
74665;031205436X;8
74665;0375504907;8
74665;0439064872;9
74665;0439136369;9
74665;0449911519;10
74665;059035342X;9
74665;0670030643;8
74665;0767903854;10
74665;0804106304;8
74689;0028604202;9
74689;0553287346;7
74689;0920668372;8
74691;0156027321;10
74691;015602943X;8
74691;0312305060;8
74691;0316569321;7
74691;0385503954;7
74691;0525945814;7
74691;0679439382;7
74758;0140386335;10
74758;0312971125;10
74758;0312974256;10
74758;0312980159;10
74758;0345453387;10
74758;0440226430;10
74758;0446605239;10
74758;0515131229;8
74758;051513287X;8
74758;0671695304;8
74758;1551667436;8
75081;0060976497;5
75081;0060976845;10
75081;0316735027;10
75081;0316777722;5
75081;0375400117;10
75081;0440211727;8
75081;0446519138;9
75081;0446606812;10
75081;0451203895;8
75081;0553272535;10
75081;0670869902;9
75081;0671003755;9
75081;0786868716;10
75081;0871134799;8
75089;0066214122;5
75089;0312995423;5
75089;0316666343;8
75089;0345386108;6
75089;0385502532;5
75089;0425144429;7
75089;0440218535;8
75089;0446672211;8
75089;0451208080;8
75089;0451409000;7
75089;0684872153;9
75089;0743245520;5
75115;0811801802;7
75115;0877017883;8
75115;1853260150;9
75115;3404148665;8
75119;006000438X;10
75119;0385420161;10
75119;0671510053;10
75119;0679731725;10
75119;0679745203;10
75149;0060929871;8
75149;0060930535;7
75149;0060934417;6
75149;0140177396;10
75149;0142001740;9
75149;0156005891;7
75149;015600710X;7
75149;0156027321;7
75149;0156628708;6
75149;0316143464;7
75149;0316601950;7
75149;0316779237;3
75149;0316789844;8
75149;039592720X;10
75149;0440212561;7
75149;0452282152;10
75149;1400031354;7
75149;1400031362;6
75149;1400032717;7
75149;1400034779;6
75149;1573227331;9
75429;0380005239;8
75429;0446310786;10
75485;0060977337;9
75485;0345313860;7
75485;0345351525;7
75485;0345404793;9
75485;0373250118;6
75485;0375727345;10
75485;0380002930;10
75485;0385315236;10
75485;0385504209;10
75485;0399141928;7
75485;0425121259;8
75485;0446532231;9
75485;0451156609;8
75485;0451524934;10
75485;0452257743;8
75485;0525941908;7
75485;0679430946;6
75485;0740704818;10
75485;0786862572;6
75485;0805036504;7
75485;0891073906;9
75551;0345285549;7
75551;0380703882;5
75551;0553280643;7
75591;0060392452;10
75591;0060922532;9
75591;0060964049;9
75591;0060976845;7
75591;0064400042;10
75591;0064472795;8
75591;0140077022;7
75591;0140179836;7
75591;014023313X;8
75591;014131088X;7
75591;031242227X;9
75591;0316107298;10
75591;0316107352;10
75591;0316107387;10
75591;0316779237;8
75591;0316780375;8
75591;0345438329;9
75591;0374270325;8
75591;0375701214;10
75591;0375705171;9
75591;037570910X;6
75591;0375727132;8
75591;0375727345;6
75591;0380977788;7
75591;0385199570;10
75591;0385260083;10
75591;0385479565;8
75591;0385491026;10
75591;0385509510;9
75591;0385720955;8
75591;0385722206;7
75591;0385730586;10
75591;0394820371;7
75591;0425162443;10
75591;0439064864;10
75591;0440180295;8
75591;0446391301;10
75591;0446532231;8
75591;0446670251;9
75591;0449907481;10
75591;0449908798;10
75591;0449910571;9
75591;0449912558;10
75591;0451166604;10
75591;0452269571;9
75591;0515090174;8
75591;0515107867;8
75591;0515122408;7
75591;051512463X;7
75591;0515127396;8
75591;0515136557;6
75591;0517122707;10
75591;0553268449;8
75591;0553275976;9
75591;0553278029;7
75591;0553278355;10
75591;0553289691;6
75591;0553574663;5
75591;059035342X;10
75591;0609804138;10
75591;067088300X;9
75591;0670892963;5
75591;0671507036;7
75591;0671510053;9
75591;0671527215;10
75591;0679417796;8
75591;0679429220;10
75591;0679731725;7
75591;0679734775;9
75591;0679742298;9
75591;0679746048;10
75591;0679751602;8
75591;0684801221;10
75591;0802130208;10
75591;0804111359;10
75819;0066214122;10
75819;0312995423;9
75819;0316666343;9
75819;0316769487;2
75819;0345348109;6
75819;0345378482;9
75819;0374332657;6
75819;0380012863;5
75819;0385424728;5
75819;038550120X;8
75819;0385504209;10
75819;0385509510;9
75819;0385511612;10
75819;0425133540;8
75819;0439064864;7
75819;0439139597;7
75819;043935806X;10
75819;0440206154;9
75819;0440234743;7
75819;0440236673;9
75819;044661095X;4
75819;0451191145;10
75819;0452283442;7
75819;0525947299;9
75819;0553573926;9
75819;0590353403;9
75819;0671041789;5
75819;0679444815;10
75819;0679446486;8
75819;0679457526;8
75819;0743211383;8
75819;0743486226;10
75819;0767902521;7
75819;0786866020;4
75819;0786868716;6
75860;0061032093;8
75860;0312983271;7
75860;0345453387;6
75860;0380789035;8
75860;0385315236;8
75860;0385504470;9
75860;0440226430;8
75860;0440241162;6
75860;0451186923;7
75860;0517693119;10
75860;0767907817;5
75860;0812533666;10
75860;0894803700;10
76019;0140071814;6
76019;0156005891;8
76019;034529873X;8
76019;0345335082;8
76019;0345335465;8
76019;0345339495;8
76019;0345362861;8
76019;0345368932;8
76019;0345368991;8
76019;0345369335;8
76019;0375700757;7
76019;0590112899;8
76019;0590660543;8
76019;0812510992;8
76019;1400031362;8
76102;0380789019;8
76102;0385486804;10
76102;0425141233;8
76102;0425179885;7
76102;0425182878;8
76102;0553278355;9
76102;0553561618;6
76102;055356451X;6
76102;0671617028;9
76151;0312205406;10
76151;0312265859;10
76151;0312265867;10
76151;0312284683;10
76151;0312306326;10
76151;0312971125;10
76151;0312980140;10
76151;0316569321;10
76151;0316602051;10
76151;0316603287;10
76151;0316666343;10
76151;0316693324;10
76151;0345435273;10
76151;0345438825;10
76151;0345452550;3
76151;0380756250;1
76151;0385335490;5
76151;038533558X;10
76151;0385484518;10
76151;038550120X;10
76151;0385505833;10
76151;0399147128;10
76151;0399148248;10
76151;039914840X;10
76151;0399148639;10
76151;0399149848;10
76151;0399151060;10
76151;0425148297;1
76151;0425188361;10
76151;044100069X;10
76151;0441304834;10
76151;0446527041;10
76151;0446527165;10
76151;051508901X;10
76151;0515094773;10
76151;0515102636;10
76151;0515103969;10
76151;051511992X;10
76151;051512219X;10
76151;0515133876;10
76151;0515134449;10
76151;0515134457;10
76151;0515134465;10
76151;0515134481;10
76151;0515134503;8
76151;0553268880;10
76151;0553289322;10
76151;055329315X;10
76151;0553574108;10
76151;0553583441;10
76151;0553583468;10
76151;0553802461;5
76151;0671010085;10
76151;067101420X;10
76151;0671042556;10
76151;0671525751;8
76151;067168972X;3
76151;0671702505;10
76151;0671702513;10
76151;0671737600;10
76151;0671737619;10
76151;0671737627;10
76151;0671737791;10
76151;0671737821;10
76151;0671744208;10
76151;0671744216;10
76151;0671744623;10
76151;0671776800;10
76151;0671795538;10
76151;0671870114;10
76151;067976402X;1
76151;0684853507;10
76151;0684867621;10
76151;0743206029;5
76151;0743211375;5
76151;0743211383;10
76151;0743245520;10
76151;0743477081;10
76151;0756401364;10
76151;1551668653;10
76151;1551669498;2
76151;155166951X;10
76168;0345342968;7
76168;0345370775;10
76168;0380600129;6
76168;0385474016;7
76168;044023722X;6
76168;0440407079;8
76168;0440498058;9
76168;0440995779;8
76168;0446608955;8
76168;0553250256;9
76168;0553272586;7
76168;0671004107;9
76168;0684801523;8
76173;0061096113;8
76173;0425147584;7
76173;0425172546;8
76173;0425180964;8
76173;0425182878;5
76173;0440217520;5
76173;0440241073;8
76173;0446607657;6
76173;0446611476;6
76173;0446667900;7
76173;0451188454;7
76173;0515133302;7
76173;0553582143;7
76218;0425180050;5
76218;0446359866;8
76218;0446601241;6
76218;067102423X;3
76218;0671041789;9
76218;0679419462;8
76223;0028604199;8
76223;0066214122;8
76223;0140620222;9
76223;0312305060;8
76223;0345325818;6
76223;0345339681;9
76223;0345350499;10
76223;0345370775;8
76223;0345380371;8
76223;0439064864;7
76223;0439136350;7
76223;0439139600;8
76223;0440206154;7
76223;0441172717;10
76223;0446673544;8
76223;0451167805;6
76223;0451454243;8
76223;0553573403;10
76223;0590353403;9
76223;0670880728;8
76223;0679444815;7
76223;0812511816;9
76223;0812513711;8
76223;0812513738;8
76223;0812517725;8
76223;0812550285;7
76223;0812550293;7
76223;0812550307;8
76223;0880381736;9
76352;0060915544;8
76352;0060917016;8
76352;0060921145;8
76352;0060922532;8
76352;0060934417;6
76352;0345342968;9
76352;0345447867;5
76352;0449217264;9
76352;0553275976;5
76352;0553560735;9
76352;0842329129;8
76352;1551666022;9
76352;1558743316;9
76352;1558744150;9
76352;155874424X;9
76352;1558744606;9
76352;1558745432;9
76352;1558745718;8
76352;1558746161;9
76482;015100692X;5
76482;0156711427;5
76482;0312195516;5
76482;0312305060;5
76482;0345417623;5
76482;0374100128;5
76482;0425179613;5
76482;0452282152;5
76482;080410753X;5
76482;1558743669;5
76483;0060173289;9
76483;0316569321;9
76483;0373250290;8
76483;0385484518;10
76483;0394558235;8
76483;0439064872;10
76483;0452282829;9
76483;0553582526;8
76483;0671880314;10
76483;0679419462;9
76483;0684801221;9
76483;080411109X;10
76483;087542791X;10
76483;1558745718;10
76483;1573221112;10
76499;0060256672;10
76499;0060921056;10
76499;0060921145;5
76499;0060929790;10
76499;0060930187;10
76499;0060931418;10
76499;0060973897;5
76499;0060976241;10
76499;006440188X;10
76499;0064405842;10
76499;014029628X;10
76499;014034294X;10
76499;0140374248;10
76499;0156628708;5
76499;0156787334;5
76499;0316769495;10
76499;0316769509;10
76499;0345323750;10
76499;034536676X;10
76499;0345409876;10
76499;0374480095;10
76499;0374525641;10
76499;0380012863;5
76499;0393312836;10
76499;0393316041;10
76499;0394820371;5
76499;0425184943;4
76499;0440180295;10
76499;0440220424;10
76499;0440236169;10
76499;0440407524;7
76499;0440414806;10
76499;0441172717;10
76499;0441627404;10
76499;0446600253;10
76499;0449300021;10
76499;0451160312;5
76499;0452268060;8
76499;0452269571;5
76499;0553213695;10
76499;0553274325;10
76499;0553278223;10
76499;0553294385;10
76499;0553296981;10
76499;0553569074;10
76499;0671004107;10
76499;0671021001;5
76499;0679722645;10
76499;0679723110;10
76499;0679732764;10
76499;0679745580;10
76499;0679745653;10
76499;0684801221;10
76499;0684833395;10
76499;0684853949;3
76499;0689817215;10
76499;0802130208;10
76499;0802132952;1
76499;1583224890;1
76530;0060392452;10
76530;0060920084;5
76530;0061015725;6
76530;0312282990;9
76530;0345413873;5
76530;0345452569;6
76530;0385509510;8
76530;0399149244;5
76530;0553283685;9
76530;055357227X;3
76530;059035342X;10
76530;0609608444;6
76530;0767903382;9
76530;0805063897;7
76532;0060916508;8
76532;0142001740;8
76532;0345342569;8
76532;0373250290;7
76532;0425093328;6
76532;0517693119;10
76532;140003180X;7
76576;0064400050;8
76576;0345339711;10
76576;0380698714;8
76576;0440220653;6
76576;0440404193;6
76576;0451190521;2
76576;0451190548;2
76576;0553263218;2
76576;080410526X;10
76626;0060934700;9
76626;0060934719;9
76626;0064400557;9
76626;006440188X;10
76626;0064407667;8
76626;0064407675;9
76626;0064407683;7
76626;0064407691;7
76626;0064408639;8
76626;0064408647;7
76626;0064408655;8
76626;0064410129;8
76626;0064471055;7
76626;0064471063;7
76626;0064471071;8
76626;006447108X;6
76626;0064471098;9
76626;0064471101;9
76626;0140124381;4
76626;0140143505;9
76626;0140430105;10
76626;0140430725;9
76626;0140620109;10
76626;0140620222;10
76626;0142001805;9
76626;0156001314;9
76626;0156027321;9
76626;0330332775;8
76626;0345323750;8
76626;0375703861;8
76626;037582233X;9
76626;0380002930;10
76626;0380715430;10
76626;0380789035;9
76626;038542017X;9
76626;0385482388;7
76626;0385512104;9
76626;0395977894;8
76626;043935806X;7
76626;0440206154;5
76626;0440487617;6
76626;0440498058;10
76626;0446310786;10
76626;0451526341;10
76626;0452283442;8
76626;0552998001;8
76626;0552998486;8
76626;0553275976;9
76626;0590112899;10
76626;0590660543;9
76626;0670032891;10
76626;0679731377;9
76626;0679735909;10
76626;0679879269;10
76626;0786817070;5
76626;0802135161;9
76626;0836218655;9
76626;1573229725;9
76710;0060740450;6
76710;0312265867;7
76710;0312306326;8
76710;031298328X;9
76710;0312983298;9
76710;0399141464;9
76710;0399150897;7
76710;0446611085;6
76710;0451205626;9
76710;0452281032;9
76710;0515132020;8
76741;0316284955;4
76803;0140185216;7
76803;0156787334;6
76803;0375502238;8
76803;0446600474;8
76803;0446607657;8
76803;0452280621;9
76803;0553212478;8
76803;0553289691;9
76803;0679746048;8
76818;0060502258;5
76818;0064409422;10
76818;0064471055;10
76818;0140143505;10
76818;0142003727;9
76818;0312971346;8
76818;0312976275;9
76818;0312983867;8
76818;0312990456;7
76818;0316168815;10
76818;0345339681;10
76818;0345438825;9
76818;038533656X;3
76818;0385479565;7
76818;0394800389;10
76818;0425133516;7
76818;0441172717;8
76818;0441328008;9
76818;0446365386;8
76818;0451197399;10
76818;0452268060;9
76818;0553574574;10
76818;0684803860;9
76818;0804106304;10
76818;0812967240;5
76818;1573222038;9
76888;0060929871;7
76888;0345313860;9
76888;0345337662;8
76888;0345351525;3
76888;034538475X;7
76888;0345409671;9
76888;0345434803;5
76888;0385498721;10
76888;0385504470;9
76888;0385720920;10
76888;0393319296;7
76888;0399501487;6
76888;0451160525;9
76888;0451163524;9
76888;0451173317;9
76888;0451194861;10
76888;0451524934;9
76888;067102423X;7
76888;0743467523;9
76888;0805062971;8
76942;0312963009;7
76942;0316569321;6
76942;0345314255;8
76942;0425158632;7
76942;0425179613;6
76942;0425180638;8
76942;0440224624;7
76942;0440235162;6
76942;0440343194;10
76942;0449002632;8
76942;0449221512;5
76942;0553269828;8
76942;0553289411;7
76942;0671708635;7
76942;080411868X;6
77039;0553293362;8
77181;0060934417;8
77181;0060976845;8
77181;031242227X;7
77181;0316666343;8
77181;0385484518;10
77181;0385504209;7
77181;0446670111;9
77181;0452260116;5
77181;0553274295;8
77181;0553277472;6
77181;0609804138;10
77181;067974388X;8
77181;0684800713;10
77383;034530988X;9
77383;0345313151;9
77383;0345318854;9
77383;0345318862;9
77383;0345322231;9
77383;0345338588;9
77383;0345338715;8
77383;0345347536;9
77383;0345354931;9
77383;0380752891;9
77383;0380759489;9
77383;0380759497;9
77383;067081458X;7
77383;0812511816;7
77383;0812533666;8
77383;0812548094;7
77383;0920668372;8
77480;0060977744;9
77480;0345353145;8
77480;0345361792;8
77480;034540288X;8
77480;034545104X;8
77480;0385472951;8
77480;0425119653;7
77480;0425128164;7
77480;0425172996;8
77480;0446322180;8
77480;0446608815;8
77480;0446610038;8
77480;0446612545;8
77480;0449003787;8
77480;0451409973;8
77480;0515118656;8
77480;0553348981;10
77480;0553582763;9
77480;0679419454;8
77480;0743417682;8
77480;0918949165;7
77480;0971263906;8
77480;0971880107;2
77491;0345361792;10
77491;0375703861;9
77491;0441000916;5
77491;0441002935;5
77491;0441005241;5
77491;0441005748;5
77491;0441304834;5
77491;067102423X;10
77724;0140053204;6
77724;0312282990;9
77724;0312995423;8
77724;0345422384;7
77724;034543448X;8
77724;0345434803;7
77724;0385418493;7
77724;0441102670;8
77724;0553580272;8
77724;0767902521;8
77724;1400033543;6
77772;0060248025;7
77772;0140348107;8
77772;0439404371;7
77772;0440414806;8
77772;059035342X;9
77772;0807508527;7
77809;006019491X;10
77809;0060928336;10
77809;0060930535;8
77809;0060987103;6
77809;0312263120;7
77809;0316666343;5
77809;0316735027;7
77809;0345436911;5
77809;0375826688;8
77809;0385424736;7
77809;038550926X;6
77809;0385509456;8
77809;0425128164;7
77809;0452282152;7
77809;0525946284;9
77809;0553106643;8
77809;055329315X;8
77809;0553296981;9
77809;0670869902;4
77809;0671021001;5
77809;0679412956;7
77809;0679419462;9
77809;0679429220;10
77809;0679448594;6
77809;0684863472;10
77809;0812550706;9
77809;0886773520;6
77940;0380820846;10
77940;0515130966;5
77940;0671027581;10
77940;0671034057;7
77940;1551666758;7
78015;0060391626;10
78015;0061097101;9
78015;0316666343;8
78015;0316789976;7
78015;0345361792;10
78015;0345409671;7
78015;0375500510;9
78015;0375506276;9
78015;038070613X;10
78015;0385720106;9
78015;0425146812;7
78015;0440224594;3
78015;0440226430;8
78015;0446672211;8
78015;0553258001;10
78015;0684848783;8
78015;1573220876;10
78328;0345313860;8
78328;0345335457;6
78328;0345335511;6
78328;0345335651;7
78328;0345335708;7
78328;0345337662;8
78328;0345338715;7
78328;0345351525;8
78328;0345352661;6
78328;0345369351;6
78328;034538475X;8
78328;0345409671;7
78328;0345434803;8
78328;0743227441;9
78440;0345334310;9
78440;0345384911;10
78440;0373484410;7
78440;0385504209;8
78440;0446607657;9
78440;0671867091;6
78448;0060173289;8
78448;006101351X;10
78448;0070212570;9
78448;0316666343;9
78448;0316782505;7
78448;0345354621;8
78448;0345368754;8
78448;0345409973;8
78448;0345425308;7
78448;038542017X;7
78448;0385484518;10
78448;0425083837;8
78448;0425116840;8
78448;0425119653;8
78448;0425131769;8
78448;0425136191;8
78448;0425140032;8
78448;0425158594;7
78448;0425169863;9
78448;0440224764;9
78448;0440235162;8
78448;0446519138;8
78448;0449300021;10
78448;0452260116;8
78448;0553260111;8
78448;0553273914;8
78448;0553573926;9
78448;0671026011;8
78448;0671525743;8
78448;0671726889;8
78448;0671729411;9
78448;067976402X;8
78448;0684865742;8
78553;006440188X;10
78553;0345316002;10
78553;0345339495;10
78553;0380702843;9
78553;0380709562;10
78553;0380752999;10
78553;0380753014;10
78553;0380753022;9
78553;0380756269;10
78553;0380756285;10
78553;0380756293;10
78553;0380762560;10
78553;0380774933;10
78553;0380896931;10
78553;0395177111;10
78553;0399144463;9
78553;0439064864;10
78553;0439136350;10
78553;0439139597;10
78553;043935806X;10
78553;0440472431;10
78553;044048474X;10
78553;0446515078;6
78553;0451456521;10
78553;0515107662;9
78553;0515111317;9
78553;0515130389;10
78553;0517580497;9
78553;0553258524;10
78553;0553285785;10
78553;0553294903;10
78553;0553296981;10
78553;055358099X;10
78553;0590353403;10
78553;0609610597;9
78553;0671003593;10
78553;0671036505;9
78553;067168972X;10
78553;0671705091;10
78553;0671737791;9
78553;0671739735;10
78553;0671739743;10
78553;0671744623;10
78553;0875421180;10
78553;087542791X;9
78719;0140440046;6
78719;0345413369;9
78719;0440180295;9
78719;0553262505;6
78719;0684833395;9
78719;0805062971;8
78755;0380002930;10
78783;0060922532;8
78783;0060987529;5
78783;0140293248;7
78783;0316168815;9
78783;0316666343;10
78783;0345423291;10
78783;0345443284;8
78783;0345445848;10
78783;0373790899;7
78783;0380718340;9
78783;0380727293;8
78783;038079487X;8
78783;0385318782;9
78783;0385335482;8
78783;0385335881;9
78783;0385336179;9
78783;0385720106;9
78783;0425147622;10
78783;0425163407;9
78783;0425169863;10
78783;0425172546;9
78783;0425192725;10
78783;042519485X;7
78783;0440215625;10
78783;0440222656;9
78783;044022425X;10
78783;0440235596;9
78783;0446610399;8
78783;0449221482;7
78783;0449221490;8
78783;0449223604;9
78783;0449907481;7
78783;0451166892;10
78783;0452281903;10
78783;0553566040;9
78783;0671036505;10
78783;0671042572;8
78783;0671693816;8
78783;0671727583;7
78783;0684853515;7
78783;0684872153;9
78783;0743203631;8
78783;0767915054;8
78783;0802139868;4
78783;080411868X;7
78783;0805019375;8
78783;0805063897;9
78783;0836220870;9
78783;089480829X;9
78783;1558743669;10
78783;1558745157;10
78783;1573225789;8
78834;0060256672;10
78834;0060256737;10
78834;0064472272;10
78834;014028009X;7
78834;031242227X;7
78834;0316769487;10
78834;0316776963;10
78834;0316777730;6
78834;0345342569;10
78834;0375701907;8
78834;0375703055;7
78834;0375760911;8
78834;0380002930;10
78834;038070613X;10
78834;0385333412;7
78834;0399145990;10
78834;0399501487;10
78834;042513699X;8
78834;043935806X;10
78834;0439425220;10
78834;0440419468;10
78834;0446532231;10
78834;0449911519;10
78834;0451191145;10
78834;0451526341;10
78834;0553573616;5
78834;0671525808;10
78834;0671693816;8
78834;0671727796;10
78834;0679751521;7
78834;0743211375;10
78834;0743224574;10
78834;076791404X;8
78834;0786817070;7
78834;0786867647;10
78834;0786886463;9
78834;0805062971;10
78834;0836204387;10
78846;014025448X;10
78846;0312195516;8
78846;0440110653;7
78846;0440220602;5
78846;0449005615;10
78846;0452282152;9
78846;0671867172;8
78846;0684815451;7
78846;0891073906;9
78901;0140042598;10
78901;067091021X;9
78973;0028604199;9
78973;0060958022;8
78973;0140298479;9
78973;0140620427;7
78973;0316666009;8
78973;0345384377;8
78973;034540761X;6
78973;0345413873;7
78973;0345413903;8
78973;0375504613;7
78973;0380718340;8
78973;0385335881;9
78973;0385336179;9
78973;0385336810;9
78973;0385494246;6
78973;0385729332;7
78973;042510687X;7
78973;0425119653;7
78973;042511984X;9
78973;0425131769;7
78973;042513525X;8
78973;0425136191;7
78973;0425140032;10
78973;0425142485;7
78973;0425144429;10
78973;0425145638;7
78973;0425151867;7
78973;0425155404;7
78973;0425155943;7
78973;0425166619;7
78973;0425180638;7
78973;042518630X;7
78973;0425188809;10
78973;0439139600;10
78973;0440124344;7
78973;0440168724;7
78973;0440204208;7
78973;0440205573;7
78973;0440208459;7
78973;0440210690;7
78973;0440213991;7
78973;0440214114;7
78973;0440222842;7
78973;0440234743;7
78973;0440236169;8
78973;0440241413;9
78973;0446359750;7
78973;0446525537;7
78973;0446527793;8
78973;0446604801;7
78973;0446605484;8
78973;0446609404;8
78973;0446609617;7
78973;0446610399;7
78973;0446611212;8
78973;0446611867;7
78973;0446613266;7
78973;0446676098;8
78973;0451141083;7
78973;0451167317;7
78973;0451170113;7
78973;0451176464;9
78973;0451177096;7
78973;0451184963;8
78973;0452281679;7
78973;0515120456;8
78973;0515128821;8
78973;0552998486;8
78973;0553213105;7
78973;0553273914;8
78973;0553292722;7
78973;0553295772;6
78973;055356160X;6
78973;0553561618;6
78973;055356451X;7
78973;0553564528;7
78973;0553568760;7
78973;0553569031;7
78973;055357227X;6
78973;0553578022;7
78973;0553579754;7
78973;0553582747;9
78973;0553582755;7
78973;0553801430;9
78973;0553802488;8
78973;0670858692;8
78973;067088300X;6
78973;067100042X;8
78973;0671004549;8
78973;0671004573;8
78973;0671011367;8
78973;0671014919;7
78973;0671039725;8
78973;0671528203;8
78973;0671673688;8
78973;0671701231;8
78973;0671741195;8
78973;0671758896;9
78973;0671793489;8
78973;0671867091;8
78973;0671867113;8
78973;0671888587;8
78973;0679417796;8
78973;0679459626;7
78973;0684195984;8
78973;0684803968;8
78973;0684810395;8
78973;0740723367;9
78973;0743206029;7
78973;0743206045;8
78973;0743418174;9
78973;0743418204;8
78973;0743424425;8
78973;0743467523;7
78973;0836217691;10
78973;0836218256;10
78973;0836218523;10
78973;0836218620;10
78973;0836218663;10
78973;0836218787;10
78973;0836220889;10
78973;0836221362;10
78973;1573221937;6
79009;0312979975;2
79009;0345337662;10
79009;0345351525;10
79009;0345434803;10
79009;0440237556;3
79009;0441000916;7
79009;0441001971;7
79009;0441002935;7
79009;0441003745;9
79009;0452266564;10
79009;0515133876;10
79009;051513449X;8
79009;0765342987;9
79009;0765345048;9
79055;0385508417;5
79055;0425150984;4
79055;0440241537;9
79055;076790592X;10
79089;0060976241;6
79089;038070613X;6
79089;0440984696;8
79089;0609804618;6
79186;0345285549;5
79186;0425147363;7
79186;0439064864;8
79186;0439136369;10
79186;0451180232;5
79215;0156528207;10
79215;0312955006;10
79215;0316769487;10
79215;0385337116;8
79266;0061032093;9
79266;0345441133;8
79266;0446610542;9
79266;0446610550;9
79266;0449219364;8
79266;0449219461;8
79266;0449221504;9
79266;0449221512;8
79266;0515132020;9
79266;0515132187;10
79266;0515133418;8
79266;051513628X;9
79266;0515136379;9
79266;0515136530;9
79266;0553271636;8
79266;0553279556;8
79266;0553280368;8
79266;0553284789;8
79266;0553580906;8
79266;0553584707;9
79266;0671737600;8
79266;0671795538;10
79266;0671795554;8
79266;155166884X;9
79285;0060987103;10
79285;0156005891;8
79285;0316782505;10
79285;0345409469;10
79285;0446670111;10
79285;0553562738;7
79285;0679442790;4
79285;0786866586;10
79441;0060392452;9
79441;0316103098;8
79441;0316107298;8
79441;0316107352;8
79441;0316107387;8
79441;0345333926;10
79441;0345427653;8
79441;0425080021;10
79441;0441783589;8
79441;0449223345;8
79441;0517693119;9
79441;0553580272;9
79441;0553580302;9
79441;0671004107;8
79441;0836210263;8
79441;0836218256;8
79441;0836218353;8
79441;0836218655;8
79441;0836218817;9
79441;0836220498;8
79441;0836220625;8
79441;0836220730;8
79441;0836220870;8
79441;0836220889;8
79556;0399142851;10
79556;0552996181;8
79556;0679785892;8
79680;3257227809;8
79724;0061031070;7
79724;0425180638;5
79724;0440224764;5
79724;051511779X;7
79724;0515135739;6
79724;0553294903;7
79740;0345413873;8
79740;0380724979;5
79740;0385504209;7
79740;0425135020;5
79740;0425137562;7
79740;0425177173;8
79740;0425183971;7
79740;0440234743;7
79740;0451203895;5
79740;0515121843;5
79740;051512219X;3
79740;0515122491;5
79740;0515125628;5
79740;0553272837;5
79740;0553285785;5
79740;055356773X;5
79740;0553579754;7
79740;0671021001;7
79740;0671027581;4
79740;0671568833;6
79740;0671867156;7
79854;0345370775;9
79854;0440211727;7
79942;0140185216;8
79942;0451166582;7
79942;0451166892;10
79942;0679454446;7
79942;0804111359;8
79942;0812570944;9
79961;0373218966;8
79961;0451192001;9
79961;0743469801;8
79977;0316693006;5
79977;0345452534;5
79977;0385497466;7
79977;0385508042;5
79977;0399143904;6
79977;0399148639;5
79977;042510107X;8
79977;0425116840;8
79977;0425143325;7
79977;0446531332;5
79977;0446672211;9
79977;0553263226;5
79977;0553265741;5
79977;0553287737;5
79977;067942525X;9
79977;0684865742;9
79977;0891073906;7
79977;0891075275;7
80061;0425147584;8
80071;0060929871;7
80071;0316776963;8
80071;0395977894;9
80071;0451524934;8
80071;0618002219;9
80071;0618002227;9
80071;0618002235;9
80071;0618002243;9
80071;0679723161;6
80071;0767902890;9
80075;0385504209;8
80075;0449221482;8
80075;0451188489;8
80203;0060392452;8
80203;0345361792;10
80203;0375506039;8
80203;0440343194;10
80203;0452283205;7
80203;0553268880;10
80203;0671027387;8
80203;0671507036;8
80203;0679744398;10
80203;074322535X;6
80203;0804106304;10
80234;0345339681;9
80234;0345354613;7
80234;0425080021;9
80234;0553296124;8
80453;0345378482;8
80453;0345413350;8
80453;0553562398;8
80453;0671004107;8
80453;0812511816;8
80453;0812517725;7
80453;0812550706;9
80516;0060519134;7
80516;0375500510;7
80516;0385720106;7
80516;0452282152;9
80516;0671003755;8
80516;0671027360;10
80516;080213825X;5
80538;002542730X;7
80538;0060936363;8
80538;0060976845;7
80538;014017737X;9
80538;014029628X;8
80538;0156027321;8
80538;0312274920;9
80538;0312305060;8
80538;0316666343;8
80538;0345337662;9
80538;0345369947;9
80538;0345391810;10
80538;0345391829;10
80538;0345417623;8
80538;0375504613;7
80538;0375725849;10
80538;038070613X;9
80538;038082101X;8
80538;0380977788;5
80538;0385722206;8
80538;0451523377;8
80538;0451524934;10
80538;0452280621;8
80538;0452282152;8
80538;055321313X;10
80538;0553280589;10
80538;0670031909;8
80538;0671660632;8
80538;0671721291;8
80538;0684801523;8
80538;0684853949;8
80538;0894808249;8
80555;0345337662;8
80555;0345427653;6
80555;0451169522;8
80555;0553572997;6
80555;0671004107;7
80555;0671721291;9
80555;0765345048;10
80555;0786886463;9
80555;0886773520;10
80555;0886774012;10
80555;0971880107;6
80555;1853260150;10
80642;0440131480;7
80642;0446604666;6
80642;0451128370;5
80642;0451153553;7
80642;0451167317;3
